title,author,isbn,isbn13,year_published,publisher,pages,average_rating,description,genres,source,goodreads_id,google_id,user_rating,ratings_count,categories,read_status,date_read,popularity_score,recommendation_features
The Stillwater Girls,Minka Kent,1542090105,9781542090100,2019,Thomas & Mercer,273,4.14,,['Fiction'],goodreads_export,40258215,,5,0,[],read,2024/03/16,66.4,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Stranger in Her House,John Marrs,1662506473,9781662506475,2024,Thomas & Mercer,353,3.94,,['Fiction'],goodreads_export,141236527,,5,0,[],read,2024/03/13,81.4,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Her Sweet Revenge,Sarah  Bonner,153871003X,9781538710036,2023,Grand Central Publishing,416,3.76,,['Fiction'],goodreads_export,75593775,,3,0,[],read,2024/03/06,66.6,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
They Drown Our Daughters: A Queer Gothic Horror of Generational Curses,Katrina Monroe,1728248205,9781728248202,2022,Poisoned Pen Press,374,3.48,,['Horror'],goodreads_export,59204547,,0,0,[],to-read,,45.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Tampa,Alissa Nutting,,,2013,Ecco,153,3.33,,['Fiction'],goodreads_export,18890583,,4,0,[],read,2024/02/29,53.3,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': False, 'classic': False, 'long_book': False, 'short_book': True, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Perfect Child,Lucinda Berry,,,2019,Thomas & Mercer,371,4.02,,['Fiction'],goodreads_export,40886917,,2,0,[],read,2024/02/28,50.199999999999996,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Good Lie,A.R. Torre,1542020174,9781542020176,2021,Thomas & Mercer,257,4.11,,['Fiction'],goodreads_export,56238004,,4,0,[],read,2024/02/24,69.1,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Appetite for Innocence,Lucinda Berry,,,2017,Rise Press,359,4.06,,['Fiction'],goodreads_export,59338335,,3,0,[],read,2024/02/22,55.599999999999994,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': False, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Saving Noah,Lucinda Berry,,,2017,Rise Press,259,3.91,,['Fiction'],goodreads_export,58635745,,5,0,[],read,2024/02/19,64.1,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': False, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Phantom Child,A.J.  Wills,,,2024,Cherry Tree Publishing,361,3.91,,['Fiction'],goodreads_export,202336685,,5,0,[],read,2024/02/13,81.1,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Teacher,Freida McFadden,,,2024,Hollywood Upstairs Press,402,3.9,,['Fiction'],goodreads_export,198218463,,4,0,[],read,2024/02/12,76.0,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Wife Between Us,Greer Hendricks,1250130921,9781250130921,2018,St. Martin's Press,432,3.83,,['Romance'],goodreads_export,34189556,,3,0,[],read,2024/02/05,53.3,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': False, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
What Lies Between Us,John Marrs,,,2020,Thomas & Mercer,363,4.02,,['Fiction'],goodreads_export,53142315,,0,0,[],to-read,,45.199999999999996,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Therapist,B.A. Paris,1250274125,9781250274120,2021,St. Martin's Press,298,3.77,,['Fiction'],goodreads_export,54860390,,3,0,[],read,2024/01/30,60.7,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The 7 1/2 Deaths of Evelyn Hardcastle,Stuart Turton,,,2018,Sourcebooks Landmark,432,3.78,,['Horror'],goodreads_export,36337550,,0,0,[],to-read,,37.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': False, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
None of This Is True,Lisa Jewell,1982179007,9781982179007,2023,Atria Books,390,4.08,,['Fiction'],goodreads_export,62334530,,0,0,[],to-read,,54.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Wrong Family,Tarryn Fisher,1525810006,9781525810008,2020,Graydon House,336,3.47,,['Fiction'],goodreads_export,49875586,,0,0,[],to-read,,39.7,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Verity,Colleen Hoover,153872474X,9781538724743,2021,Grand Central Publishing,336,4.3,,['Fiction'],goodreads_export,59344312,,5,0,[],read,2024/01/25,76.0,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Silent Patient,Alex Michaelides,,,2019,Celadon Books,362,4.17,,['Fiction'],goodreads_export,40396699,,4,0,[],read,2024/01/23,61.7,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
"The Housemaid (The Housemaid, #1)",Freida McFadden,1803144378,9781803144375,2022,Bookouture,329,4.29,,['Fiction'],goodreads_export,60556912,,5,0,[],read,2024/01/22,78.9,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Keep It in the Family,John Marrs,1542017289,9781542017282,2022,Thomas & Mercer,380,4.07,,['Fiction'],goodreads_export,60109530,,5,0,[],read,2024/01/18,76.7,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,1501190105,9781501190100,2019,Atria Books,352,3.96,,['Fiction'],goodreads_export,43822820,,3,0,[],read,2024/01/15,54.6,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Girls Are All So Nice Here,Laurie Elizabeth Flynn,1982144629,9781982144623,2021,Simon & Schuster,320,3.55,,['Fiction'],goodreads_export,54304089,,0,0,[],read,,43.5,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Wives,Tarryn Fisher,1488054355,9781488054358,2019,Graydon House,295,3.66,,['Fiction'],goodreads_export,43262893,,0,0,[],read,,36.6,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
"What She Knew (Jim Clemo, #1)",Gilly Macmillan,0062413864,9780062413864,2015,William Morrow Paperbacks,512,3.85,,['Fiction'],goodreads_export,25817531,,0,0,[],read,,38.5,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': False, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Little Secrets,Jennifer Hillier,,,2020,Minotaur Books,352,4.21,,['Fiction'],goodreads_export,45046683,,5,0,[],read,,72.1,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Behind Closed Doors,B.A. Paris,1250121000,9781250121004,2016,St. Martin's Press,293,3.97,,['Fiction'],goodreads_export,29437949,,5,0,[],read,,64.7,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': False, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
My Lovely Wife,Samantha  Downing,,,2019,Berkley Books,390,3.83,,['Romance'],goodreads_export,39796904,,0,0,[],read,,38.3,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Sometimes I Lie,Alice Feeney,0008225354,9780008225353,2017,HQ,387,3.75,,['Fiction'],goodreads_export,32326398,,4,0,[],read,2024/01/10,57.5,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': False, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Break Him,Nicki Grace,,,2023,nan,212,4.32,,['Fiction'],goodreads_export,202097478,,4,0,[],read,2024/01/01,77.2,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': True, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
"The Mindf*ck Series (Mindf*ck, #1-5)",S.T. Abby,,,2019,Independently published,683,4.62,,['Fiction'],goodreads_export,44799982,,5,0,[],read,2024/01/09,71.2,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Rock Paper Scissors,Alice Feeney,1250266106,9781250266101,2021,Flatiron Books,294,3.88,,['Fiction'],goodreads_export,56269064,,5,0,[],read,,71.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
"The Perfect Marriage (Perfect, #1)",Jeneva Rose,1913419657,9781913419653,2020,Bloodhound Books,337,3.98,,['Romance'],goodreads_export,53450790,,5,0,[],read,,69.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Never Lie,Freida McFadden,,,2022,Hollywood Upstairs Press,286,4.08,,['Fiction'],goodreads_export,62080187,,4,0,[],read,2024/01/08,71.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
